"17-11-2017","Coluche : le bouffon devenu roi","France 3","21h00","6.9%"
"17-11-2017","Enquête d'action","W9","21h00","3.9%"
"17-11-2017","La maison France 5","France 5","20h55","3.2%"
"17-11-2017","La folle histoire de Jean-Paul Belmondo","C8","21h00","2.9%"
"17-11-2017","Mentalist","TMC","21h00","2.5%"
"17-11-2017","Résistants","RMC","20h50","2.4%"
"17-11-2017","Super Nanny","TFX","21h00","2.4%"
"17-11-2017","Ma soeur","ARTE","20h55","2.3%"
"17-11-2017","Casse-Noisette et le Roi des souris","Gulli","Unknown","1.8%"
"17-11-2017","Ultimate Avengers","NRJ 12","20h55","1.4%"
"17-11-2017","Le tueur du lac","TF1 Séries Films","21h00","1.3%"
"17-11-2017","Bienvenue aux Edelweiss","Chérie 25","Unknown","1.3%"
"17-11-2017","Le zap","CSTAR","20h50","1.1%"
"17-11-2017","Les super-juniors","France 4","21h05","0.7%"
"17-11-2017","De grandes espérances","Numéro 23","20h55","0.6%"
"17-11-2017","Very bad Nanny","6ter","21h00","0.6%"
"17-11-2017","Cut","France Ô","20h55","0.3%"
"18-11-2017","Meurtres Ã  Sarlat","France 3","21h00","19.9%"
"18-11-2017","Danse avec les stars","TF1","21h00","19.8%"
"18-11-2017","Rugby","France 2","Unknown","19.6%"
"18-11-2017","NCIS : Los Angeles","M6","21h00","8.9%"
"18-11-2017","Echappées belles","France 5","20h55","4.00%"
"18-11-2017","Stéphane Guillon : Certifié conforme","C8","21h00","2.6%"
"18-11-2017","Monuments éternels","ARTE","Unknown","2.4%"
"18-11-2017","Chroniques criminelles","TFX","20h55","2.4%"
"18-11-2017","Les Simpson","W9","21h00","2.3%"
"18-11-2017","Columbo","TMC","21h00","2.3%"
"18-11-2017","Seuls face Ã  l'Alaska","RMC","20h50","1.3%"
"18-11-2017","Barbie : HéroÃ¯ne de jeu vidéo","Gulli","20h55","1.2%"
"18-11-2017","Une famille formidable","NRJ 12","20h55","1.2%"
"18-11-2017","Mon ancien amant","Chérie 25","20h55","1.1%"
"18-11-2017","L'ombre d'un doute","Numéro 23","20h55","1.0%"
"18-11-2017","Seuls Ã  la maison","France 4","21h00","0.8%"
"18-11-2017","L'esprit de famille","France Ô","20h55","0.8%"
"18-11-2017","Dr House","TF1 Séries Films","21h00","0.7%"
"18-11-2017","Fais pas ci, fais pas ça","6ter","21h00","0.6%"
"18-11-2017","Ses raisons d'être : la story de Pascal Obispo","CSTAR","20h50","0.2%"
"19-11-2017","San Andreas","TF1","21h00","27.9%"
"19-11-2017","Les enquêtes de Vera","France 3","21h00","15.6%"
"19-11-2017","Burn After Reading","France 2","21h05","11.4%"
"19-11-2017","Capital","M6","21h00","7.9%"
"19-11-2017","Il était une fois la Révolution","ARTE","20h55","4.5%"
"19-11-2017","Les pâtisseries françaises Ã  la conquête du monde","France 5","20h55","3.8%"
"19-11-2017","La boum 2","TFX","20h55","3.1%"
"19-11-2017","Sous les jupes des filles","W9","21h00","3%"
"19-11-2017","Belle comme la femme d'un autre","C8","21h00","2.4%"
"19-11-2017","Les experts : Miami","TMC","21h00","1.7%"
"19-11-2017","Ah ! Si j'étais riche","TF1 Séries Films","21h00","1.7%"
"19-11-2017","Paris : les lieux secrets de l'Occupation","RMC","20h50","1.5%"
"19-11-2017","D.A.R.Y.L.","6ter","21h00","1.4%"
"19-11-2017","Une femme d'honneur","Chérie 25","20h55","1.3%"
"19-11-2017","The Fall","NRJ 12","20h55","1.2%"
"19-11-2017","Stalingrad","Numéro 23","20h55","0.9%"
"19-11-2017","C'est pas sorcier","Gulli","20h55","0.8%"
"19-11-2017","Le talent de mes amis","France 4","21h15","0.6%"
"19-11-2017","Un jour en fête","France Ô","20h55","0.4%"
"19-11-2017","The People v. O.J. Simpson : American Crime Story","CSTAR","20h50","0.2%"
"20-11-2017","La vengeance aux yeux clairs","TF1","21h00","19.3%"
"20-11-2017","Thirteen","France 2","21h00","13.6%"
"20-11-2017","Mariés au premier regard","M6","21h00","11.2%"
"20-11-2017","Indiana Jones et la dernière croisade","W9","21h00","7.7%"
"20-11-2017","Faut pas rêver","France 3","21h00","7.1%"
"20-11-2017","Le corbeau","ARTE","20h50","6.1%"
"20-11-2017","Anges et démons","TMC","21h00","4.9%"
"20-11-2017","First Kill","C8","21h00","4%"
"20-11-2017","Appels d'urgence","TFX","21h00","2.5%"
"20-11-2017","Crimes","NRJ 12","20h55","2.2%"
"20-11-2017","48 heures","France 5","20h55","1.8%"
"20-11-2017","L'un reste l'autre part","Chérie 25","20h55","1.8%"
"20-11-2017","Highway Thru Hell : Norvège","RMC","20h50","1.5%"
"20-11-2017","Montreux Comedy Festival","France 4","21h00","1.5%"
"20-11-2017","Kaamelott","6ter","21h00","1.2%"
"20-11-2017","Papillon","France Ô","20h55","1.1%"
"20-11-2017","Les duos impossibles de Jérémy Ferrari 3","CSTAR","20h50","1%"
"20-11-2017","Révélations","Numéro 23","20h55","0.8%"
"20-11-2017","Grey's Anatomy","TF1 Séries Films","21h00","0.7%"
"20-11-2017","Dinotopia","Gulli","20h55","0.4%"
"21-11-2017","Une famille formidable","TF1","21h00","18.1%"
"21-11-2017","La forêt","France 3","21h00","16.3%"
"21-11-2017","Le meilleur pâtissier","M6","21h00","13%"
"21-11-2017","Jeunesses hitlériennes, l'endoctrinement d'une nation","France 2","21h00","11.6%"
"21-11-2017","Retour vers le futur","TFX","21h00","4.5%"
"21-11-2017","Tsunamis, du mythe Ã  la réalité","France 5","20h55","3.4%"
"21-11-2017","Florence Foresti : Mother Fucker","TMC","21h00","3.3%"
"21-11-2017","Meurtre Ã  la Maison Blanche","NRJ 12","20h55","2.6%"
"21-11-2017","La planète lait","ARTE","20h50","2.1%"
"21-11-2017","Section de recherches","TF1 Séries Films","21h00","2.00%"
"21-11-2017","Raisons d'Etat","Chérie 25","20h55","2%"
"21-11-2017","Cold Case","France 4","Unknown","1.9%"
"21-11-2017","Blue Bloods","W9","21h00","1.9%"
"21-11-2017","Embarqué","RMC","20h50","1.4%"
"21-11-2017","L'histoire sans fin II : un nouveau chapitre","Gulli","20h55","1.2%"
"21-11-2017","Dr Foster","C8","21h00","0.8%"
"21-11-2017","Vous êtes libre ?","Numéro 23","20h55","0.8%"
"21-11-2017","Legends of Tomorrow","CSTAR","Unknown","0.7%"
"21-11-2017","Dormir avec le diable","6ter","21h00","0.6%"
"21-11-2017","Détectives","France Ô","20h55","0.3%"
"22-11-2017","Esprits criminels","TF1","21h00","20.6%"
"22-11-2017","L'épreuve d'amour","France 2","20h55","11.1%"
"22-11-2017","Nouvelle star","M6","21h00","10.6%"
"22-11-2017","Jacques Brel, fou de vivre","France 3","21h00","9.1%"
"22-11-2017","Permis de tuer","France 4","21h05","5.1%"
"22-11-2017","La part des anges","ARTE","20h55","4.4%"
"22-11-2017","Joséphine, ange gardien","TFX","21h00","4.1%"
"22-11-2017","Trafic de médicaments","France 5","20h55","3.8%"
"22-11-2017","Enquêtes criminelles","W9","21h00","2.9%"
"22-11-2017","90' Enquêtes","TMC","21h00","2.6%"
"22-11-2017","Les mystères de police secours","C8","21h00","2.5%"
"22-11-2017","Les enquêtes de l'inspecteur Wallander","Chérie 25","20h55","1.8%"
"22-11-2017","The Prince","CSTAR","20h50","1.5%"
"22-11-2017","Top Gear America","RMC","20h50","1.4%"
"22-11-2017","Père et maire","Gulli","20h55","1.4%"
"22-11-2017","La demande en mariage","6ter","21h00","1.3%"
"22-11-2017","La rivière du crime","NRJ 12","20h55","1.2%"
"22-11-2017","La vengeance aux yeux clairs","TF1 Séries Films","21h00","1%"
"22-11-2017","Call the Midwife","Numéro 23","20h55","0.9%"
"22-11-2017","InvestigatiÃ´ns","France Ô","21h00","0.6%"
"23-11-2017","Le tueur du lac","TF1","21h00","22.1%"
"23-11-2017","La France a un incroyable talent","M6","21h00","10.7%"
"23-11-2017","Envoyé spécial","France 2","21h00","9.8%"
"23-11-2017","Un village français","France 3","21h00","8.9%"
"23-11-2017","Football","W9","Unknown","6.1%"
"23-11-2017","Le diable s'habille en Prada","TMC","21h00","5.9%"
"23-11-2017","Chaos","TF1 Séries Films","21h00","3.3%"
"23-11-2017","Sherlock","France 4","21h05","3.0%"
"23-11-2017","La dernière légion","C8","21h00","2.8%"
"23-11-2017","Gone Baby Gone","Chérie 25","20h55","2.5%"
"23-11-2017","La grande librairie","France 5","20h50","2.2%"
"23-11-2017","Secret Story","TFX","21h00","2.1%"
"23-11-2017","Départ immédiat","6ter","21h00","2.0%"
"23-11-2017","X machines de titans","RMC","20h50","1.9%"
"23-11-2017","Le jouet","Gulli","20h55","1.8%"
"23-11-2017","Quatre étoiles","NRJ 12","20h55","1.7%"
"23-11-2017","Hot Fuzz","CSTAR","20h50","1.7%"
"23-11-2017","Indices","Numéro 23","20h55","1.3%"
"23-11-2017","Transferts","ARTE","20h55","1.1%"
"23-11-2017","La cour des grands","France Ô","21h00","0.3%"
"24-11-2017","Koh-Lanta","TF1","21h00","23.1%"
"24-11-2017","L'art du crime","France 2","21h00","16.2%"
"24-11-2017","NCIS : enquêtes spéciales","M6","Unknown","13.4%"
"24-11-2017","300 choeurs chantent les plus belles chansons des années 80","France 3","21h00","8.9%"
"24-11-2017","Jean-Jacques Goldman, de Coluche Ã  Céline Dion","C8","21h00","3.4%"
"24-11-2017","La maison France 5","France 5","21h00","3.0%"
"24-11-2017","Enquête d'action","W9","21h00","3.0%"
"24-11-2017","37e Festival international du cirque de Monte-Carlo","France 4","21h00","2.9%"
"24-11-2017","Mentalist","TMC","21h00","2.5%"
"24-11-2017","Résistants / collabos, une lutte Ã  mort","RMC","20h50","2.4%"
"24-11-2017","Super Nanny","TFX","21h00","1.9%"
"24-11-2017","Robin","ARTE","20h55","1.8%"
"24-11-2017","Le zap","CSTAR","20h50","1.4%"
"24-11-2017","Doc Martin","Chérie 25","20h55","1.3%"
"24-11-2017","Le tueur du lac","TF1 Séries Films","21h00","1.3%"
"24-11-2017","Hansel et Gretel","Gulli","Unknown","1.2%"
"24-11-2017","Le tunnel","Numéro 23","20h55","0.7%"
"24-11-2017","Very bad Nanny","6ter","21h00","0.6%"
"24-11-2017","Diane, femme flic","NRJ 12","20h55","0.6%"
"24-11-2017","Cut","France Ô","21h00","0.3%"
"25-11-2017","Mongeville","France 3","21h00","19.6%"
"25-11-2017","Rugby","France 2","Unknown","19.4%"
"25-11-2017","Danse avec les stars","TF1","21h00","18.5%"
"25-11-2017","NCIS : Los Angeles","M6","21h00","9.7%"
"25-11-2017","Echappées belles","France 5","20h55","3.5%"
"25-11-2017","Les Chevaliers du fiel : NoÃ«l d'enfer","C8","21h00","3.4%"
"25-11-2017","Columbo","TMC","21h00","2.3%"
"25-11-2017","Les Simpson","W9","21h00","2.2%"
"25-11-2017","Le drakkar et la croix","ARTE","20h50","2.1%"
"25-11-2017","Seuls face Ã  l'Alaska","RMC","20h50","2.00%"
"25-11-2017","Chroniques criminelles","TFX","20h55","1.8%"
"25-11-2017","La story des années 80","CSTAR","20h50","1.3%"
"25-11-2017","Barbie en super-princesse","Gulli","20h55","1.1%"
"25-11-2017","Garde rapprochée","Chérie 25","20h55","1.1%"
"25-11-2017","Dr House","TF1 Séries Films","21h00","1.0%"
"25-11-2017","Une famille formidable","NRJ 12","20h55","1.0%"
"25-11-2017","Seuls Ã  la maison","France 4","20h55","1.0%"
"25-11-2017","L'ombre d'un doute","Numéro 23","20h55","1.0%"
"25-11-2017","Fais pas ci, fais pas ça","6ter","21h00","0.8%"
"25-11-2017","Victoria *2016","France Ô","Unknown","0.3%"
"26-11-2017","Jurassic World","TF1","21h00","20.5%"
"26-11-2017","Les enquêtes de Vera","France 3","21h05","15.5%"
"26-11-2017","The Impossible","France 2","21h05","14.4%"
"26-11-2017","Zone interdite","M6","21h00","10.3%"
"26-11-2017","Le cercle rouge","ARTE","20h50","6.4%"
"26-11-2017","Toits de Paris, des jardins extraordinaires","France 5","20h55","3.8%"
"26-11-2017","Maman, j'ai raté l'avion","6ter","21h00","2.7%"
"26-11-2017","A la maison pour NoÃ«l","France 4","21h00","2.4%"
"26-11-2017","L'étudiante","TFX","20h55","2.3%"
"26-11-2017","Le transporteur - la série","W9","21h00","2.2%"
"26-11-2017","Les experts : Miami","TMC","21h00","2.1%"
"26-11-2017","Bone Collector","TF1 Séries Films","21h00","1.8%"
"26-11-2017","Hibernatus","C8","21h00","1.6%"
"26-11-2017","Hitler le toxicomane","RMC","Unknown","1.1%"
"26-11-2017","Une femme d'honneur","Chérie 25","20h55","1.1%"
"26-11-2017","Sept ans au Tibet","Numéro 23","20h55","1.1%"
"26-11-2017","C'est pas sorcier","Gulli","20h55","1%"
"26-11-2017","The Fall","NRJ 12","20h55","0.4%"
"26-11-2017","The People v. O.J. Simpson : American Crime Story","CSTAR","20h50","0.3%"
"26-11-2017","Passion outre-mer","France Ô","20h55","0.3%"
"27-11-2017","La vengeance aux yeux clairs","TF1","21h00","19.6%"
"27-11-2017","Thirteen","France 2","21h00","11.1%"
"27-11-2017","Mariés au premier regard","M6","21h00","11.0%"
"27-11-2017","Indiana Jones et le royaume du crâne de cristal","W9","21h00","9.1%"
"27-11-2017","Le deuxième souffle","ARTE","20h50","8.8%"
"27-11-2017","Faut pas rêver","France 3","21h00","7.2%"
"27-11-2017","Gladiator","TMC","21h00","4.9%"
"27-11-2017","Lock Out","C8","21h00","3.3%"
"27-11-2017","Appels d'urgence","TFX","21h00","2.9%"
"27-11-2017","Football","CSTAR","Unknown","2.2%"
"27-11-2017","Crimes","NRJ 12","20h55","1.6%"
"27-11-2017","Le monsieur d'en face","Gulli","20h55","1.5%"
"27-11-2017","48 heures","France 5","20h55","1.4%"
"27-11-2017","Kaamelott","6ter","21h00","1.4%"
"27-11-2017","L'amant","France Ô","20h55","1.3%"
"27-11-2017","Montreux Comedy Festival","France 4","21h00","1.2%"
"27-11-2017","Highway Thru Hell : Norvège","RMC","20h50","1.0%"
"27-11-2017","La rupture","Chérie 25","20h55","0.9%"
"27-11-2017","Révélations","Numéro 23","20h55","0.9%"
"27-11-2017","Grey's Anatomy","TF1 Séries Films","21h00","0.7%"
"28-11-2017","Une famille formidable","TF1","21h00","16.4%"
"28-11-2017","La forêt","France 3","21h00","15.4%"
"28-11-2017","Le meilleur pâtissier","M6","21h00","12.4%"
"28-11-2017","Cash investigation","France 2","21h00","10.7%"
"28-11-2017","Khéops, mystérieuses découvertes","France 5","20h55","5.5%"
"28-11-2017","Cholestérol, le grand bluff","ARTE","20h50","4%"
"28-11-2017","Retour vers le futur 2","TFX","21h00","3.8%"
"28-11-2017","Heat","NRJ 12","20h55","3.7%"
"28-11-2017","Section de recherches","TF1 Séries Films","21h00","2.6%"
"28-11-2017","Le meilleur de Camille","C8","21h00","2.6%"
"28-11-2017","Monsieur Léon","6ter","21h00","2.2%"
"28-11-2017","Blue Bloods","W9","21h00","2%"
"28-11-2017","Cold Case","France 4","Unknown","1.8%"
"28-11-2017","Beetlejuice","Gulli","20h55","1.8%"
"28-11-2017","Le Triangle des Bermudes","RMC","20h50","1.6%"
"28-11-2017","The Tourist","Chérie 25","20h55","1.6%"
"28-11-2017","Norman sur scène","TMC","21h00","1.6%"
"28-11-2017","Legends of Tomorrow","CSTAR","Unknown","0.9%"
"28-11-2017","Le gendre idéal","Numéro 23","20h55","0.9%"
"28-11-2017","Détectives","France Ô","20h55","0.4%"
"29-11-2017","Esprits criminels","TF1","21h00","20.6%"
"29-11-2017","On va s'aimer un peu, beaucoup","France 2","21h00","12.8%"
"29-11-2017","Des racines et des ailes","France 3","21h00","11.2%"
"29-11-2017","Nouvelle star","M6","21h00","9.3%"
"29-11-2017","Football","C8","Unknown","7.2%"
"29-11-2017","90' Enquêtes","TMC","21h00","4.3%"
"29-11-2017","Joséphine, ange gardien","TFX","21h00","3.6%"
"29-11-2017","Enquêtes criminelles","W9","21h00","3.5%"
"29-11-2017","La leçon de piano","ARTE","20h55","2.9%"
"29-11-2017","Iran, le réveil d'un géant","France 5","20h55","2.8%"
"29-11-2017","The Grand Tour","RMC","20h50","2.2%"
"29-11-2017","Cet été-lÃ ","Chérie 25","20h55","2.1%"
"29-11-2017","Casse-tête chinois","France 4","21h05","1.8%"
"29-11-2017","Sauvez le Père NoÃ«l !","6ter","21h00","1.7%"
"29-11-2017","Walker Texas Ranger","CSTAR","20h50","1.6%"
"29-11-2017","Sniper 3","NRJ 12","20h55","1.4%"
"29-11-2017","Père et maire","Gulli","20h55","1.1%"
"29-11-2017","Le naufrage du Laconia","Numéro 23","20h55","1.1%"
"29-11-2017","La vengeance aux yeux clairs","TF1 Séries Films","21h00","0.9%"
"29-11-2017","InvestigatiÃ´ns","France Ô","20h55","0.4%"
"30-11-2017","Le tueur du lac","TF1","21h00","22.8%"
"30-11-2017","La France a un incroyable talent","M6","21h00","12.9%"
"30-11-2017","Un village français","France 3","21h05","9.1%"
"30-11-2017","L'émission politique","France 2","21h00","9.1%"
"30-11-2017","Mission : Impossible 3","TMC","21h00","6.3%"
"30-11-2017","Prête-moi ta main","C8","21h00","4.3%"
"30-11-2017","Star Trek","CSTAR","20h50","3.2%"
"30-11-2017","Bones","W9","21h00","3%"
"30-11-2017","Secret Story","TFX","21h00","2.7%"
"30-11-2017","Sherlock","France 4","21h00","2.5%"
"30-11-2017","Copland","Chérie 25","20h55","2.5%"
"30-11-2017","Le quatrième homme","ARTE","20h55","2.3%"
"30-11-2017","La grande librairie","France 5","20h50","2.3%"
"30-11-2017","La course Ã  l'échalote","Gulli","20h55","1.8%"
"30-11-2017","Départ immédiat","6ter","21h00","1.8%"
"30-11-2017","Indices","Numéro 23","20h55","1.6%"
"30-11-2017","Max","TF1 Séries Films","21h00","1.5%"
"30-11-2017","Hors de contrÃ´le","RMC","20h50","1.4%"
"30-11-2017","3 amis","NRJ 12","20h55","1.3%"
"30-11-2017","La cour des grands","France Ô","20h55","0.5%"
"01-12-2017","Enfoirés Kids","TF1","21h00","24.4%"
"01-12-2017","L'art du crime","France 2","21h00","16.00%"
"01-12-2017","NCIS : enquêtes spéciales","M6","Unknown","12.7%"
"01-12-2017","La France en humour","France 3","21h00","8.2%"
"01-12-2017","Enquête d'action","W9","21h00","3.5%"
"01-12-2017","Trouble-fête","ARTE","20h55","3.0%"
"01-12-2017","La maison France 5","France 5","20h50","2.9%"
"01-12-2017","La télé des Nuls","C8","21h00","2.9%"
"01-12-2017","Mentalist","TMC","21h00","2.4%"
"01-12-2017","38e Festival international du cirque de Monte-Carlo","France 4","21h00","2.2%"
"01-12-2017","Champs de bataille","RMC","20h50","1.9%"
"01-12-2017","Super Nanny","TFX","21h00","1.7%"
"01-12-2017","Norbert, commis d'office","6ter","21h00","1.6%"
"01-12-2017","Le chat botté","Gulli","Unknown","1.5%"
"01-12-2017","Le zap","CSTAR","20h50","1.2%"
"01-12-2017","Le tueur du lac","TF1 Séries Films","21h00","1.1%"
"01-12-2017","Soeur Thérèse.com","NRJ 12","20h55","1.0%"
"01-12-2017","Doc Martin","Chérie 25","20h55","0.9%"
"01-12-2017","Pilules bleues","Numéro 23","20h55","0.5%"
"01-12-2017","Cut","France Ô","21h00","0.2%"
"02-12-2017","Mongeville","France 3","21h00","19.1%"
"02-12-2017","Danse avec les stars","TF1","21h00","17.9%"
"02-12-2017","Stars 80 triomphe !","France 2","21h05","16.3%"
"02-12-2017","APB : Alerte d'urgence","M6","21h00","11.00%"
"02-12-2017","Echappées belles","France 5","20h55","4.00%"
"02-12-2017","Quand Homo sapiens peupla la planète","ARTE","20h50","3.2%"
"02-12-2017","Columbo","TMC","21h00","3.2%"
"02-12-2017","Rugby","C8","Unknown","3.0%"
"02-12-2017","Les Simpson","W9","21h00","2.7%"
"02-12-2017","Chroniques criminelles","TFX","20h55","2.4%"
"02-12-2017","Seuls face Ã  l'Alaska","RMC","20h50","2.3%"
"02-12-2017","Une mélodie de NoÃ«l","TF1 Séries Films","21h00","1.6%"
"02-12-2017","Barbie et la magie des dauphins","Gulli","20h55","1.3%"
"02-12-2017","L'ombre d'un doute","Numéro 23","20h55","1.1 %"
"02-12-2017","Fort Boyard","France 4","20h55","1.1%"
"02-12-2017","Les toqués","NRJ 12","20h55","1.0%"
"02-12-2017","Fais pas ci, fais pas ça","6ter","21h00","0.8%"
"02-12-2017","60e anniversaire des Grammy Awards","CSTAR","20h50","0.6%"
"02-12-2017","L'ombre d'une rivale","Chérie 25","20h55","0.6%"
"02-12-2017","Victoria *2016","France Ô","Unknown","0.3%"
"03-12-2017","Cinquante nuances de Grey","TF1","21h00","22.8%"
"03-12-2017","Les enquêtes de Vera","France 3","21h00","14.6%"
"03-12-2017","Un moment d'égarement","France 2","21h05","11.8%"
"03-12-2017","Capital","M6","21h00","7.8%"
"03-12-2017","Sleepy Hollow, la légende du cavalier sans tête","ARTE","20h55","6%"
"03-12-2017","Maman, j'ai encore raté l'avion","6ter","21h00","3.6%"
"03-12-2017","Waterworld","TFX","20h55","3.4%"
"03-12-2017","Quand la nostalgie fait recette","France 5","20h55","3.1%"
"03-12-2017","Le transporteur - la série","W9","21h00","2.3%"
"03-12-2017","Joyeux NoÃ«l","TF1 Séries Films","21h00","2.3%"
"03-12-2017","Le trou normand","C8","21h00","2.2%"
"03-12-2017","Les experts : Miami","TMC","21h00","2.1%"
"03-12-2017","Comment Hitler a perdu la guerre du pétrole","RMC","20h50","1.8%"
"03-12-2017","Une femme d'honneur","Chérie 25","20h55","1.4%"
"03-12-2017","La consolation","France 4","21h00","1.3%"
"03-12-2017","C'est pas sorcier","Gulli","20h55","1.1%"
"03-12-2017","Le huitième jour","Numéro 23","20h55","0.9%"
"03-12-2017","The Fall","NRJ 12","20h55","0.4%"
"03-12-2017","Passion outre-mer","France Ô","21h00","0.4%"
"03-12-2017","The People v. O.J. Simpson : American Crime Story","CSTAR","20h50","0.3%"
"04-12-2017","La vengeance aux yeux clairs","TF1","21h00","21.1%"
"04-12-2017","Mariés au premier regard","M6","21h00","11.1%"
"04-12-2017","No Offence","France 2","21h00","10.6%"
"04-12-2017","Imitation Game","France 3","21h00","10.2%"
"04-12-2017","Rock","W9","21h00","5.9%"
"04-12-2017","La mémoire dans la peau","TMC","21h00","4.4%"
"04-12-2017","Portrait de femme","ARTE","20h50","3.6%"
"04-12-2017","Le grand Babaoké","C8","21h00","3%"
"04-12-2017","Appels d'urgence","TFX","21h00","2.8%"
"04-12-2017","Crimes","NRJ 12","20h55","2.5%"
"04-12-2017","Un NoÃ«l de Cendrillon","TF1 Séries Films","21h00","2.4%"
"04-12-2017","Montreux Comedy Festival 2017","France 4","20h55","2.1%"
"04-12-2017","Du vent dans mes mollets","Chérie 25","20h55","2%"
"04-12-2017","Highway Thru Hell : Norvège","RMC","20h50","1.7%"
"04-12-2017","Un divorce de chien","Gulli","20h55","1.7%"
"04-12-2017","48 heures","France 5","20h55","1.6%"
"04-12-2017","Kaamelott","6ter","21h00","1.6%"
"04-12-2017","Révélations","Numéro 23","20h55","1%"
"04-12-2017","Mandela : un long chemin vers la liberté","France Ô","21h00","0.9%"
"04-12-2017","Les duos impossibles de Jérémy Ferrari 4","CSTAR","20h50","0.8%"
"05-12-2017","Rendez-vous en terre inconnue","France 2","21h00","19.1%"
"05-12-2017","La forêt","France 3","21h00","14.6%"
"05-12-2017","Une famille formidable","TF1","21h00","14%"
"05-12-2017","Le meilleur pâtissier","M6","21h00","10.9%"
"05-12-2017","Retour vers le futur 3","TFX","21h00","3.9%"
"05-12-2017","Sécurité nucléaire : le grand mensonge","ARTE","20h50","3.5%"
"05-12-2017","90' Enquêtes","TMC","21h00","2.8%"
"05-12-2017","La sentinelle","C8","21h00","2.4%"
"05-12-2017","L'épopée de la Grèce antique","France 5","20h55","2.2%"
"05-12-2017","Blue Bloods","W9","21h00","2.1%"
"05-12-2017","Cold Case","France 4","Unknown","2.1%"
"05-12-2017","Les derniers mystères d'Egypte","RMC","20h50","1.8%"
"05-12-2017","Les diablesses","Numéro 23","20h55","1.6%"
"05-12-2017","Arthur et les Minimoys","NRJ 12","20h55","1.3%"
"05-12-2017","Mission NoÃ«l : les aventures de la famille NoÃ«l","TF1 Séries Films","21h00","1.1%"
"05-12-2017","Peter Pan","Gulli","20h55","1.1%"
"05-12-2017","Legends of Tomorrow","CSTAR","Unknown","1%"
"05-12-2017","La Dame de Fer","Chérie 25","20h55","0.7%"
"05-12-2017","Blanche-Neige","6ter","21h00","0.7%"
"05-12-2017","Al Dorsey, détective privé","France Ô","21h00","0.4%"
"06-12-2017","Johnny Hallyday","TF1","21h20","14.9%"
"06-12-2017","Emission spéciale Johnny Hallyday","France 2","21h00","14.4%"
"06-12-2017","Des racines et des ailes","France 3","21h00","12.2%"
"06-12-2017","Une femme de ménage","ARTE","20h55","6.7%"
"06-12-2017","Joséphine, ange gardien","TFX","21h00","5.1%"
"06-12-2017","La mélodie de NoÃ«l","6ter","21h00","4.3%"
"06-12-2017","Enquêtes criminelles","W9","21h00","4.2%"
"06-12-2017","Johnny Hallyday","M6","21h20","4.1%"
"06-12-2017","Les enquêtes de l'inspecteur Wallander","Chérie 25","20h55","3.0%"
"06-12-2017","Kick-Ass 2","France 4","21h00","2.7%"
"06-12-2017","La France face aux repentis du djihad","France 5","20h55","2.4%"
"06-12-2017","Direct Contact","NRJ 12","20h55","2.2%"
"06-12-2017","Les American Music Awards 2017" par Willy Papa et l'équipe de Â«QuotidienÂ»","TMC","21h00","2.2%"
"06-12-2017","Vintage Garage : occaz Ã  tous prix","RMC","Unknown","2.1%"
"06-12-2017","De l'idole Ã  la légende : la story de Johnny Hallyday","C8","Unknown","1.9%"
"06-12-2017","Père et maire","Gulli","20h55","1.7%"
"06-12-2017","Commissaire Moulin","TF1 Séries Films","21h00","1.6%"
"06-12-2017","The Last Kingdom","Numéro 23","20h55","1.4%"
"06-12-2017","InvestigatiÃ´ns","France Ô","20h55","0.6%"
"06-12-2017","Johnny Hallyday","CSTAR","21h20","0.5%"
"07-12-2017","Liar : la nuit du mensonge","TF1","21h00","16%"
"07-12-2017","Johnny Hallyday, la France Rock'n Roll","France 2","21h00","14.8%"
"07-12-2017","La France a un incroyable talent","M6","21h00","10.7%"
"07-12-2017","Les saveurs du palais","France 3","21h00","14.8%"
"07-12-2017","Football","W9","Unknown","6.9%"
"07-12-2017","Le Cerveau","TMC","21h00","4.2%"
"07-12-2017","La grande librairie","France 5","20h55","3.9%"
"07-12-2017","Top of the Lake : China Girl","ARTE","20h55","3.6%"
"07-12-2017","Sherlock","France 4","21h00","3.4%"
"07-12-2017","Peur primale","Chérie 25","20h55","3%"
"07-12-2017","Millau, le viaduc de l'impossible","RMC","20h50","2.3%"
"07-12-2017","Au revoir Johnny Hallyday !","C8","Unknown","2.2%"
"07-12-2017","Secret Story","TFX","21h00","2.2%"
"07-12-2017","Le bonheur des Dupré","Gulli","20h55","1.9%"
"07-12-2017","L'étrange NoÃ«l de monsieur Jack","TF1 Séries Films","21h00","1.9%"
"07-12-2017","Yamakasi, les samouraÃ¯s des temps modernes","NRJ 12","20h55","1.9%"
"07-12-2017","Indices","Numéro 23","20h55","1.6%"
"07-12-2017","Départ immédiat","6ter","21h00","1.5%"
"07-12-2017","Attack the Block","CSTAR","20h50","1.3%"
"07-12-2017","La cour des grands","France Ô","21h00","0.5%"
"08-12-2017","Koh-Lanta","TF1","21h00","24.1%"
"08-12-2017","Le poids des mensonges","France 2","21h00","16.8%"
"08-12-2017","NCIS : enquêtes spéciales","M6","Unknown","13.3%"
"08-12-2017","Téléthon 2017" : 31e édition","France 3","21h05","5.2%"
"08-12-2017","Neuf jours en hiver","ARTE","20h55","3.7%"
"08-12-2017","La maison France 5","France 5","20h50","3.6%"
"08-12-2017","Les Chevaliers du fiel Ã  la carte","C8","21h00","3.6%"
